		PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2238	BRAF   |  PTEN  & 查19p12 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	0	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2239	BRAF  & 昧F2   |  PTEN  & 查19p12 	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0 
		1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	0	NaN	NaN	NaN	0.34652	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22310	查19p12  & BRAF   |  PTEN 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	0	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22311	星TEN  & BRAF   |  PTEN  & 查19p12 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0	0	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22312	星TEN  & BRAF   |  PTEN  & 查(FANCG,PAX5) 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0	NaN	0	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22313	BRAF   |  PTEN  & 曷GFB-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 22314	星TEN  & BRAF   |  PTEN  & 曷GFB-DOWN 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 22315	BRAF   |  PTEN  & 查13q14.2 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22316	查19p12  & BRAF   |  PTEN  & 查(FANCG,PAX5) 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	0	0	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22317	BRAF  & 查13q14.2   |  TGFB-UP 	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0.032801	NaN	NaN	NaN 
																					 
Model 22318	查(FANCG,PAX5)  & BRAF   |  PTEN 	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	0	NaN	NaN	0.10572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22319	星TEN  & BRAF   |  PTEN  & 柱nt-DOWN 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 22320	查19p12  & BRAF   |  KRAS  & 昧RAS 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	0.044422	0.34652	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22321	BRAF  & 查13q14.2   |  PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.067877	NaN	NaN 
																					 
Model 22322	BRAF  & 查13q14.2   |  PTEN 	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22323	BRAF  & 昧F1   |  PTEN  & 春RAS 	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	0	0.34652	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22324	BRAF  & 斫2O2-UP   |  PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0.067877	NaN	NaN 
																					 
Model 22325	BRAF   |  PTEN  & 查(FANCG,PAX5) 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	0	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22326	BRAF  & 斫2O2-UP   |  PTEN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2241	BRAF   |  查13q14.2  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 2242	春RAS  & BRAF   |  NF2  & 星I3K_only-DOWN 	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	0.24542	NaN	NaN	0.042676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 2243	PI3K_only-DOWN   |  BRAF 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 2244	BRAF   |  PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 2245	查19p12  & BRAF   |  PI3K_only-DOWN 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 2246	查19p12  & BRAF   |  查19p12  & PI3K_only-DOWN 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 2247	查19p12  & BRAF   |  PTEN  & 昧F1 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.065209	0	NaN	NaN	NaN	0.27414	0.065209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2248	BRAF   |  PTEN  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 2249	BRAF   |  PTEN  & 昧F1 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.065209	NaN	NaN	NaN	NaN	0.27414	0.065209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22410	BRAF   |  NF2 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.24542	NaN	NaN	0.042676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22411	星TEN  & BRAF   |  PI3K_only-DOWN 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22412	BRAF   |  KRAS 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.042676	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22413	BRAF   |  昤MARCA4  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22414	BRAF  & 昧F1   |  PTEN  & 昧F1 	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.065209	NaN	NaN	NaN	NaN	0.27414	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22415	BRAF   |  查19p12  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22416	BRAF  & 昧RAS   |  PI3K_only-DOWN 	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22417	查19p12  & BRAF   |  昧F1  & PI3K_only-DOWN 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	0.27414	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22418	查19p12  & BRAF   |  PTEN  & PI3K_only-DOWN 	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	0	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22419	查(FANCG,PAX5)  & BRAF   |  NF2  & 星I3K_only-DOWN 	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0 
	Feature Importance Scores:	NaN	NaN	0	NaN	NaN	0.17709	NaN	NaN	0.042676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 22420	BRAF   |  昧F1  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22421	BRAF  & 昧RAS   |  TGFB-UP 	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	NaN	NaN	NaN 
																					 
Model 22422	BRAF  & 挂P300   |  CREBBP 	0	0	0	0	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0 
		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.12834	NaN	0.18848	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22423	春RAS  & BRAF   |  PTEN  & 昧F1 	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.065209	NaN	NaN	NaN	0	0.27414	0.065209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22424	星TEN  & BRAF   |  PTEN  & PI3K_only-DOWN 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22425	春RAS  & BRAF   |  PI3K_only-DOWN 	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 22426	BRAF   |  查(FANCG,PAX5)  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	0	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 2251	BRAF   |  PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 2252	PTEN  & 昧F1   |  BRAF 	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.06135	NaN	NaN	NaN	NaN	0.38209	0.06135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2253	BRAF   |  拴REBBP  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 2254	星TEN  & BRAF   |  PTEN  & NRAS 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.38209	NaN	0.06135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2255	BRAF   |  PTEN  & NRAS 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.06135	NaN	NaN	NaN	NaN	0.38209	NaN	0.06135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2256	星TEN  & BRAF   |  PI3K_only-DOWN 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 2257	BRAF   |  PTEN  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 2258	星TEN  & BRAF   |  PTEN  & 昧F1 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.38209	0.06135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2259	BRAF   |  PTEN  & 昧F1 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.06135	NaN	NaN	NaN	NaN	0.38209	0.06135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22510	BRAF   |  NRAS  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22511	星TEN  & BRAF   |  PTEN  & PI3K_only-DOWN 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22512	BRAF  & 昧RAS   |  PTEN  & 昧F1 	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.06135	NaN	NaN	NaN	NaN	0.33212	0.06135	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22513	BRAF  & 昧F1   |  TGFB-UP 	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.37309	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	NaN	NaN	NaN 
																					 
Model 22514	BRAF   |  星IK3CA  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22515	BRAF   |  挂P300  & TGFB-UP 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.029647	NaN	NaN	NaN 
																					 
Model 22516	星TEN  & BRAF   |  TGFB-UP 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	NaN	NaN	NaN 
																					 
Model 22517	BRAF  & 昧F2   |  PTEN  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.35507	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22518	BRAF   |  拴REBBP  & TGFB-UP 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	NaN	NaN	NaN 
																					 
Model 22519	BRAF  & 昧RAS   |  PTEN  & PI3K_only-DOWN 	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.33212	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22520	PI3K_only-DOWN   |  BRAF  & 昧F2 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
